OrderId,PaymentMethod,TransactionId
04ba5b13-5e1f-427e-b815-e9a11bb4fc32,MC,22ae5196-7b97-415d-a3d1-ddafbf9ad524
1c2b5134-22ac-4687-adc5-40085b14ea3d,MC,c9d03b63-2fa1-431f-9e01-afd0cb057f16
db62284c-5683-459f-9a16-875195badf86,PayPal,066caae9-97df-47d1-b82e-0b3e8fd53552
ab283b1a-4690-4069-b114-53e2ca419c4d,PayPal,d8ac89e0-00e5-4f45-acbb-49f8f20a1f67
7c15cda5-a37d-4058-bfee-2646919407ae,MC,357f9319-3c76-40ec-8540-4504b6b8184e
564fb9fe-bef8-48bd-92c5-889866ee235e,VISA,4dd3c545-3296-483e-b3e5-37ec39f18f63
a73a6ee8-22d5-46f1-a483-05c19374cdc7,Discover,5d161c8a-5129-4e87-a04c-71295c0d925f
d5894d7d-8965-4c67-93db-4bf80f9cf185,MC,05a289b6-b38f-4668-90ec-7fe2e758182b
36e6e63a-d2d8-453a-a653-f261bdc6af33,MC,5ac1c90e-b20b-4c24-8f39-e7cc981513f8
aad61666-5829-47dd-858f-c9026f4669ef,MC,136f45c3-778f-4d58-9c73-3649e872bfe0
db0b55eb-fd62-4273-9eb7-8eb0123f1bb3,MC,7c63d41a-0835-41c3-bfc2-f4e62b8f6c01
52b71473-f7a2-46c3-aa8a-b98eaff387bc,MC,3b3200f6-2ddc-4744-a138-c3db5ce769b4
4ab86579-c706-4672-90fd-281439c94fac,MC,89f900b4-5d10-4370-af59-a031841a9641
9b1823c5-7778-4f6b-b0c1-387629326a7e,MC,43265573-294a-47cc-9b56-c38e35067dda
1358f99d-5439-4609-9d22-61b7507b6a97,Discover,0628ec0e-9b28-4087-ad68-1ca289acdf7a
995ab9c4-8162-4da6-afa1-519b3d389c13,Discover,7a37998b-42c9-485c-adf4-46e93b5d10a4
30555500-cf4d-4d1e-a01e-4780c8618771,PayPal,edfcbd80-f944-42aa-a8bc-3aa508a12c4d
e34ffba4-abf2-48dc-a186-81e85d2d607d,MC,c620710f-1983-44c3-b5f5-bd3bdf3d6cdc
ca714c08-e8e3-448f-b640-99566c7b59c2,PayPal,1e27d32b-3bc8-492c-b29c-349b5419bcc8
126574e9-0dc6-4be1-9c21-8371dd07b67b,Discover,19202ee4-a26e-41ee-8a64-4b5edfda1c1b
b218fa8f-5d37-4a46-8876-2b6768922ab9,PayPal,97af7601-ee07-467d-b6c0-53f91a8fa02d
1bbaf494-a688-49da-adab-0f7a163d536a,PayPal,23fb5195-9a45-41e0-9d5a-af3d176a7246
17af6d59-d2ea-465b-b08d-3b30e0655530,PayPal,293b9b3a-427e-4df4-9bdc-72e4e8045998
e0ca3fbd-ae4d-4bf6-b2e5-5e37d66902ba,Discover,084ae6e8-25f6-4856-93c6-bfdce2673c3f
44367098-3af2-429b-84e6-06bb002cd518,MC,a02d520e-910d-4587-91fc-80b671de7968
207f95f0-335b-4137-9daf-abcf832ff7b0,MC,2c2a7bdd-7c61-4f36-b559-155b6b8ae592
