OrderId,OrderLineNumber,ProductId,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
7cc9b3d9-7aed-5f4a-94d8-402666bffdb6,1,1001,Solar MWh Settlement Product 01,83.00,27.50,2282.50,0.00,57.06
9873cdfd-ef75-5d97-aabb-f845de716f9f,1,1002,Wind MWh Settlement Product 02,96.00,30.50,2928.00,0.00,73.20
e0c2275d-1d78-5e54-b07a-5f3911d54601,1,1003,Hybrid MWh Settlement Product 03,109.00,33.50,3651.50,0.00,91.29
eb300a05-117d-5fef-adb2-90402d509949,1,1004,Storage Storage MWh Settlement Product 04,122.00,36.50,4453.00,0.00,111.33
b932ea43-b96a-57b8-9a5b-e9873fb95edf,1,1005,REC REC Settlement Product 05,135.00,39.50,5332.50,0.00,133.31
1795c204-e4b3-5517-b4e8-8394b7bd7d82,1,1006,Capacity MW-month Settlement Product 06,148.00,42.50,6165.00,125.00,154.13
67ef24c9-7f97-5f74-a5cc-37b565091d09,1,1007,Curtailment MWh Settlement Product 07,161.00,45.50,7325.50,0.00,183.14
d9246506-1e30-5774-9903-0981c095de55,1,1008,Green Tariff MWh Settlement Product 08,174.00,48.50,8439.00,0.00,210.98
b79374e2-7d07-5f16-9e3e-846e6fcce457,1,1009,Community Solar Subscription MWh Settlement Product 09,187.00,51.50,9630.50,0.00,240.76
e70ccc5a-a036-587f-875c-a0e91db1e23e,1,1010,Geothermal MWh Settlement Product 10,80.00,54.50,4360.00,0.00,109.00
82a70c65-b46a-5039-856b-eab909c83d49,1,1011,Solar MWh Settlement Product 11,93.00,24.50,2278.50,0.00,56.96
0c34bb41-f675-5054-bd1e-396946c82106,1,1012,Wind MWh Settlement Product 12,106.00,27.50,2790.00,125.00,69.75
71bf31f6-0e46-5b48-abae-1d53a466b31a,1,1013,Hybrid MWh Settlement Product 13,119.00,30.50,3629.50,0.00,90.74
67b72028-6c17-5ddb-b8f7-a3ed70da6a78,1,1014,Storage Storage MWh Settlement Product 14,132.00,33.50,4422.00,0.00,110.55
4d1700a3-4bd0-5859-8178-5dff229e3c2b,1,1015,REC REC Settlement Product 15,145.00,36.50,5292.50,0.00,132.31
3256e5ec-e7a2-5278-90df-eb2ad439cca1,1,1016,Capacity MW-month Settlement Product 16,158.00,39.50,6241.00,0.00,156.03
5fdbc5a1-d820-5338-a469-7acf19c0a722,1,1017,Curtailment MWh Settlement Product 17,171.00,42.50,7267.50,0.00,181.69
62d08db1-29e1-549c-9d4a-be063081e3d0,1,1018,Green Tariff MWh Settlement Product 18,184.00,45.50,8247.00,125.00,206.18
613cda30-bae0-5e4c-b0cf-0b7813fb9b82,1,1019,Community Solar Subscription MWh Settlement Product 19,77.00,48.50,3734.50,0.00,93.36
51c29fa8-e305-5931-bf3a-7c66097aa45c,1,1020,Geothermal MWh Settlement Product 20,90.00,51.50,4635.00,0.00,115.88
5a2f356d-fabe-5bb9-b764-fbd3fe501a74,1,1021,Solar MWh Settlement Product 21,103.00,54.50,5613.50,0.00,140.34
27e3e60a-0d9b-5aa8-a0a8-49623996e6d0,1,1022,Wind MWh Settlement Product 22,136.88,24.50,3353.56,0.00,83.84
54ba8d22-d1f4-5393-87e9-678f64e4660e,1,1023,Hybrid MWh Settlement Product 23,152.22,27.50,4186.05,0.00,104.65
bd52c430-ba6b-5d99-a483-bec60d7c9df2,1,1024,Storage Storage MWh Settlement Product 24,167.56,30.50,4985.58,125.00,124.64
2c033227-f6f6-500f-ba89-181e3ae37f38,1,1025,REC REC Settlement Product 25,182.90,33.50,6127.15,0.00,153.18
93e9aaea-a4f4-543f-8dcb-ed382bf1a438,1,1026,Capacity MW-month Settlement Product 26,198.24,36.50,7235.76,0.00,180.89
be28ef0d-0c7d-592b-9af7-9336956384ea,1,1027,Curtailment MWh Settlement Product 27,213.58,39.50,8436.41,0.00,210.91
0d3e80d8-0eb0-577b-9422-dbbbbaa09166,1,1028,Green Tariff MWh Settlement Product 28,87.32,42.50,3711.10,0.00,92.78
5578dc68-845b-53bf-8b46-57c5b5f51e2e,1,1029,Community Solar Subscription MWh Settlement Product 29,102.66,45.50,4671.03,0.00,116.78
3b3bd097-283b-5d12-b028-0afdb80c1bab,1,1030,Geothermal MWh Settlement Product 30,118.00,48.50,5598.00,125.00,139.95
a67b2c54-4196-5c34-9af6-438e61ba7e79,1,1031,Solar MWh Settlement Product 31,133.34,51.50,6867.01,0.00,171.68
378143e8-cfba-5f56-a255-51a565f39c30,1,1032,Wind MWh Settlement Product 32,148.68,54.50,8103.06,0.00,202.58
f5631f16-7eb5-57a9-9080-e8a4f0df8368,1,1033,Hybrid MWh Settlement Product 33,164.02,24.50,4018.49,0.00,100.46
9c1c3419-fc07-53c3-b660-786309b252d6,1,1034,Storage Storage MWh Settlement Product 34,179.36,27.50,4932.40,0.00,123.31
6aadf942-d129-59f8-b35f-38080f9befcb,1,1035,REC REC Settlement Product 35,194.70,30.50,5938.35,0.00,148.46
0d719fcf-624d-56b7-8d39-767e20cf1a70,1,1036,Capacity MW-month Settlement Product 36,210.04,33.50,6911.34,125.00,172.78
650c5692-cd20-5342-8cf3-babebb34a093,1,1037,Curtailment MWh Settlement Product 37,83.78,36.50,3057.97,0.00,76.45
